COMPONENTE,DESCRICAO,ALIM,REGIONAL,SECCIONAL,BASE,CONJUNTO,FASE,CHAVE_PAI_ID,KVAN,KVAT_D,KVAT_N,TAP,TP_CONDUTOR,KM_TOTAL,MULT,NU,PERC_MULT,PERC_NU,CLIT,INT12M,DEC12M,FEC12M
100177094- X,Instalacao Transformadora (Companhia),JAR01F1,AMAPÁ,Metropolitana,Macapá,LARANJAL DO JARI,A,3156913,15.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
QU053,Instalacao Transformadora com Chave,FTC01F5,,Metropolitana,Santana,,ABC,3176819,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00941336,Instalacao Transformadora (Companhia),STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,A,3176705,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
19410,Instalacao Transformadora com Chave,MCD01C2,,Metropolitana,Macapá,MACAPA - II,ABC,3161970,45.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
02100110386162,Instalacao Transformadora com Chave,STN01S7,AMAPÁ,Metropolitana,Macapá,SANTANA,ABC,3152361,112.5000000000,,,,,,0.00000000,0.00000000,,,0,1,0.0005015092608,0.0003541732068
C16565,Instalacao Transformadora com  Chave,INJ01N2,,Metropolitana,Macapá,PORTO GRANDE,ABC,3165794,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100172894- X,Instalacao Transformadora com  Chave,AMP01Y2,AMAPÁ,Tartarugalzinho,Amapá,AMAPA,B,3145929,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
02300303,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Metropolitana,Mazagão,SANTANA,A,3168099,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
01700632,Instalacao Transformadora com  Chave,PTG01P1,,Metropolitana,Macapá,PORTO GRANDE,A,3147310,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
05500265,Instalacao Transformadora com  Chave,INJ01N1,,Laranjal do Jari,Vitória do Jari,PORTO GRANDE,C,3159365,5.0000000000,,,,,,0.00000000,0.00000000,,,0,1,1.785074791e-05,7.870700138e-06
100178920-X,Instalacao Transformadora com  Chave,SNV01N1,,Porto Grande,Pedra Branca,SERRA DO NAVIO,B,3174249,10.0000000000,,,,,,0.00000000,0.00000000,,,0,1,4.462582406e-05,1.20740866e-05
100194360- X,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Metropolitana,Mazagão,SANTANA,A,3168099,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100173225-X,Estacao Transformadora com Chave,SNV01N3,,Porto Grande,Serra do Navio,SERRA DO NAVIO,B,3174153,5.0000000000,5.0000000000,5.0000000000,,,,0.00000000,0.00000000,,,0,1,3.498526211e-05,3.935350069e-06
100178659-X,Instalacao Transformadora com Chave,SNV01N1,,Porto Grande,Pedra Branca,SERRA DO NAVIO,B,3174249,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00190092,Estação Transformadora (Particular),EQT01C4,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,ABC,3156559,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
012356X,Instalacao Transformadora com Chave,MCD01C5,,Metropolitana,Macapá,MACAPA - II,ABC,3156707,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
242749,Instalacao Transformadora com  Chave,SNV01N1,,Porto Grande,Pedra Branca,SERRA DO NAVIO,C,3174412,15.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00190410,Instalacao Transformadora (Companhia),SJO01S3,,Metropolitana,Macapá,SANTA RITA,ABC,3181074,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100179462- X,Instalacao Transformadora com  Chave,STN01S4,AMAPÁ,Metropolitana,Mazagão,SANTANA,B,3184514,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
617458,Instalacao Transformadora com  Chave,STN01S4,AMAPÁ,Metropolitana,Macapá,SANTANA,A,3168297,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100184535- X,Instalacao Transformadora com  Chave,EQT01C4,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,ABC,3173402,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
01700406,Instalacao Transformadora com Chave,PTG01P1,,Porto Grande,Porto Grande,PORTO GRANDE,ABC,3173249,150.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
0935237D,Instalacao Transformadora com  Chave,MCD01C5,,Metropolitana,Macapá,MACAPA - II,ABC,3156712,150.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
RS248,Instalacao Transformadora com  Chave,SNV01N3,,Porto Grande,Serra do Navio,SERRA DO NAVIO,AB,3178200,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100173377- X,Instalacao Transformadora com  Chave,TRV09L1,AMAPÁ,Tartarugalzinho,Calçoene,CALCOENE,A,3144867,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100191047- X,Instalacao Transformadora com  Chave,MCD01W4,,Metropolitana,Macapá,MACAPA - II,A,3174969,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
1449,Instalacao Transformadora com Chave,MCD01C7,,Metropolitana,Macapá,MACAPA - II,ABC,3178719,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
3047092,Instalacao Transformadora (Companhia),STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,B,3176723,25.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
SD246,Instalacao Transformadora com  Chave,STN01S4,AMAPÁ,Metropolitana,Mazagão,SANTANA,A,3182536,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100179505- X,Instalacao Transformadora (Companhia),STN01S4,AMAPÁ,Metropolitana,Santana,SANTANA,ABC,3175174,45.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100182967- X,Instalacao Transformadora com Chave,TTG01Y1,,Tartarugalzinho,Tartarugal,TARTARUGALZINHO,B,3149560,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
3115873,Instalacao Transformadora com Chave,MCD01W4,,Metropolitana,Macapá,MACAPA - II,C,3168282,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
QU256,Instalacao Transformadora com Chave,INJ01N3,,Metropolitana,Macapá,PORTO GRANDE,A,3164595,25.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100190260- X,Instalacao Transformadora com Chave,MCD01C7,,Metropolitana,Macapá,MACAPA - II,ABC,3162068,45.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
242746,Instalacao Transformadora (Companhia),SNV01N1,,Porto Grande,Pedra Branca,SERRA DO NAVIO,C,3174412,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00101481,Instalacao Transformadora com Chave,MCD01C1,,Metropolitana,Macapá,MACAPA - II,ABC,3161681,112.5000000000,,,,,,0.00000000,0.00000000,,,0,2,0.007179773657,0.0008138977414
00103625,Instalacao Transformadora com Chave,MCD01C2,,Metropolitana,Macapá,MACAPA - II,A,3161912,15.0000000000,,,,,,0.00000000,0.00000000,,,0,1,0.0001340827104,7.499033019e-05
00100255,Instalacao Transformadora com Chave,SJO01S7,,Metropolitana,Macapá,SANTA RITA,ABC,3183943,150.0000000000,,,,,,0.00000000,0.00000000,,,0,1,0.001677529545,0.0003030219553
02500229,Instalacao Transformadora com Chave,TTG01Y1,,Tartarugalzinho,Tartarugal,TARTARUGALZINHO,A,3149529,25.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
01103022,Instalacao Transformadora com Chave,OIP01Y2,,Oiapoque,Oiapoque,OIAPOQUE,ABC,3145146,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
02103075,Estacao Transformadora com Chave,STN01S4,AMAPÁ,Metropolitana,Santana,SANTANA,ABC,3155877,300.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00100102,Instalacao Transformadora com Chave,MCD01W1,,Metropolitana,Macapá,MACAPA - II,ABC,3161084,150.0000000000,,,,,,0.00000000,0.00000000,,,0,3,0.00157204184,0.0007040097959
199005,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,B,3169730,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
4563,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,A,3169770,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
SC279,Instalacao Transformadora com Chave,FTC01F2,,,,,ABC,3184855,45.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100194274- X,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Metropolitana,Mazagão,SANTANA,A,3168101,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
SJ591,Instalacao Transformadora com  Chave,INJ01N3,,,,PORTO GRANDE,B,3164429,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
02999062,Instalacao Transformadora com Chave,RIP09P1,,Metropolitana,Mazagão,SANTANA,A,3165771,25.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100178647-X,Instalacao Transformadora com Chave,SNV01N1,,Porto Grande,Pedra Branca,SERRA DO NAVIO,B,3174249,15.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100190306- X,Instalacao Transformadora com Chave,MCD01C7,,Metropolitana,Macapá,MACAPA - II,ABC,3180964,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100190305- X,Instalacao Transformadora com Chave,MCD01C7,,Metropolitana,Macapá,MACAPA - II,ABC,3180964,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
04881,Instalacao Transformadora com Chave,SJO01S3,,Metropolitana,Macapá,SANTA RITA,ABC,3157962,150.0000000000,,,,,,0.00000000,0.00000000,,,0,1,0.0003962473739,0.0002455064274
00103395,Instalacao Transformadora com Chave,STR01P3,,Metropolitana,Macapá,SANTA RITA,ABC,3172207,30.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
SK857,Instalacao Transformadora com Chave,FTC01F3,,,,,ABC,3184930,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00936460,Instalacao Transformadora com Chave,STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,ABC,3169597,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
107863,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,A,3168607,15.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100177905- X,Instalacao Transformadora (Companhia),PTG01P1,,Porto Grande,Ferreira Gomes,PORTO GRANDE,A,3147345,15.0000000000,,,,,,0.00000000,0.00000000,,,0,1,5.698780435e-05,3.935350069e-06
213633,Instalacao Transformadora com Chave,TTG01Y2,,Tartarugalzinho,Pracuúba,TARTARUGALZINHO,C,3166910,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
01700790,Instalacao Transformadora com Chave,FTC01F4,,Metropolitana,Santana,,ABC,3156368,150.0000000000,,,,,,0.00000000,0.00000000,,,0,3,0.004351772785,0.001573266013
01503018,Instalacao Transformadora com  Chave,CEN09F1,,Porto Grande,Ferreira Gomes,,B,3145315,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00189364,Instalacao Transformadora com  Chave,SJO01S3,,Metropolitana,Macapá,SANTA RITA,ABC,3157962,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
100176831- X,Instalacao Transformadora com Chave,STN01S7,AMAPÁ,Metropolitana,Santana,SANTANA,ABC,3152750,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100176095- X,Instalacao Transformadora com  Chave,CEN01C3,,Porto Grande,Ferreira Gomes,PORTO GRANDE,A,3160759,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100202334- X,Instalacao Transformadora com Chave,PTG01P1,,Porto Grande,Porto Grande,PORTO GRANDE,A,3167426,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100179339- X,Instalacao Transformadora com  Chave,SJO01S5,,Metropolitana,Macapá,SANTA RITA,ABC,3158833,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
100201128- X,Instalacao Transformadora com Chave,STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,B,3169573,15.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
C27140,Instalacao Transformadora com Chave,STN01S3,AMAPÁ,Metropolitana,Macapá,SANTANA,ABC,3171318,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
SI984,Instalacao Transformadora com  Chave,INJ01N3,,,,PORTO GRANDE,A,3185335,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100184992- X,Instalacao Transformadora (Companhia),MCD01W1,,Metropolitana,Macapá,MACAPA - II,ABC,3161078,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
07700051,Instalacao Transformadora com Chave,FTC01F2,,Metropolitana,Santana,,C,3156222,15.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
04700134,Instalacao Transformadora com Chave,JAR01F3,AMAPÁ,Metropolitana,Macapá,LARANJAL DO JARI,ABC,3173075,150.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
01500261,Instalacao Transformadora com  Chave,CEN09F1,,Porto Grande,Ferreira Gomes,,A,3145344,15.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00190078,Estacao Transformadora com Chave,EQT01Y4,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,ABC,3157315,300.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
QT661,Instalacao Transformadora (Companhia),STN01S6,AMAPÁ,Metropolitana,Santana,SANTANA,A,3168102,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100173375- X,Instalacao Transformadora (Companhia),TRV09L1,AMAPÁ,Tartarugalzinho,Calçoene,CALCOENE,A,3144720,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
312353,Instalacao Transformadora com  Chave,STN01S3,AMAPÁ,Metropolitana,Santana,SANTANA,A,3184255,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
03200021,Instalacao Transformadora (Companhia),TTG01Y2,,Tartarugalzinho,Pracuúba,TARTARUGALZINHO,B,3167052,15.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
7461,Instalacao Transformadora com Chave,STN01S3,AMAPÁ,Metropolitana,Macapá,SANTANA,ABC,3171411,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100182792- X,Instalacao Transformadora com  Chave,TTG01Y1,,Tartarugalzinho,Tartarugal,TARTARUGALZINHO,B,3149477,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
1235X,Estacao Transformadora com Chave,MCD01C6,,Metropolitana,Macapá,MACAPA - II,ABC,3156696,300.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
02100053,Instalacao Transformadora com  Chave,STN01S4,AMAPÁ,Metropolitana,Mazagão,SANTANA,ABC,3156126,45.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
SJ912,Instalacao Transformadora com Chave,OIP01Y2,,,,OIAPOQUE,AB,3184429,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
C16249,Instalacao Transformadora (Companhia),INJ01N3,,Laranjal do Jari,Vitória do Jari,PORTO GRANDE,A,3164650,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
76000565,Instalacao Transformadora (Companhia),JAR01F3,AMAPÁ,Metropolitana,Macapá,LARANJAL DO JARI,A,3175095,15.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00105046,Instalacao Transformadora com  Chave,MCD01C7,,Metropolitana,Macapá,MACAPA - II,ABC,3176204,25.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100187121- X,Instalacao Transformadora (Companhia),SJO01S7,,Metropolitana,Macapá,SANTA RITA,ABC,3174787,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
10189604,Estação Transformadora (Particular),TRV09L1,AMAPÁ,Tartarugalzinho,Calçoene,CALCOENE,ABC,3144704,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
15274,Instalacao Transformadora com Chave,EQT01Y2,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,ABC,3174733,45.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
946384,Instalacao Transformadora com  Chave,TTG01Y1,,Tartarugalzinho,Tartarugal,TARTARUGALZINHO,B,3180503,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00190051,Instalacao Transformadora (Companhia),STR01P9,,Metropolitana,Macapá,SANTA RITA,ABC,3159445,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
SK521,Instalacao Transformadora com Chave,RIP09P1,,Metropolitana,Mazagão,SANTANA,B,3177310,15.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
04790729,Estação Transformadora (Particular),JAR01F1,AMAPÁ,Metropolitana,Macapá,LARANJAL DO JARI,ABC,3156943,45.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
QT722,Instalacao Transformadora com Chave,STR01F2,,Metropolitana,Macapá,SANTA RITA,ABC,3174683,45.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100178648-X,Instalacao Transformadora com  Chave,SNV01N1,,Porto Grande,Pedra Branca,SERRA DO NAVIO,B,3174249,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
546X,Instalacao Transformadora com  Chave,PTG01P2,,Porto Grande,Porto Grande,PORTO GRANDE,B,3146575,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100177749- X,Instalacao Transformadora (Companhia),PTG01P2,,Porto Grande,Porto Grande,PORTO GRANDE,C,3146739,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
3137882,Instalacao Transformadora com Chave,STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,C,3168623,25.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100179630- X,Instalacao Transformadora com  Chave,STN01S4,AMAPÁ,Metropolitana,Mazagão,SANTANA,A,3156049,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
11501421,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,A,3182842,25.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100173602- X,Instalacao Transformadora com  Chave,PTG01P3,,Porto Grande,Porto Grande,PORTO GRANDE,A,3146200,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00301507,Instalacao Transformadora com Chave,STN01S3,AMAPÁ,Metropolitana,Macapá,SANTANA,ABC,3172180,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
100179680- X,Instalacao Transformadora com  Chave,STN01S4,AMAPÁ,Metropolitana,Santana,SANTANA,C,3155867,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
RS549,Instalacao Transformadora com  Chave,STN01S4,AMAPÁ,Metropolitana,Macapá,SANTANA,AB,3155945,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00190389,Instalacao Transformadora com  Chave,SJO01S7,,Metropolitana,Macapá,SANTA RITA,ABC,3175246,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
100178708-X,Instalacao Transformadora com Chave,SNV01N1,,Porto Grande,Pedra Branca,SERRA DO NAVIO,A,3174230,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100177943- X,Instalacao Transformadora com  Chave,PTG01P1,,Porto Grande,Porto Grande,PORTO GRANDE,B,3147369,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100178629-X,Instalacao Transformadora com  Chave,SNV01N1,,Porto Grande,Pedra Branca,SERRA DO NAVIO,A,3174399,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
RG640,Instalacao Transformadora com Chave,OIP01Y2,,Oiapoque,Oiapoque,OIAPOQUE,ABC,3176626,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00101382,Instalacao Transformadora com Chave,MCD01W2,,Metropolitana,Macapá,MACAPA - II,ABC,3179096,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
02300437,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Metropolitana,Mazagão,SANTANA,C,3184968,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00302063,Instalacao Transformadora com Chave,STN01S5,AMAPÁ,Metropolitana,Santana,SANTANA,ABC,3152337,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
SD113,Instalacao Transformadora com Chave,EQT01C7,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,ABC,3183379,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100179248- X,Instalacao Transformadora (Companhia),SJO01S4,,Metropolitana,Macapá,SANTA RITA,ABC,3161109,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
30747,Instalacao Transformadora com Chave,STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,ABC,3169709,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
074_3929,Instalacao Transformadora com  Chave,STN01S4,AMAPÁ,Metropolitana,Santana,SANTANA,A,3175181,15.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00101839,Instalacao Transformadora (Companhia),MCD01C1,,Metropolitana,Macapá,MACAPA - II,ABC,3180973,112.5000000000,,,,,,0.00000000,0.00000000,,,0,1,0.002038910756,0.0005473585923
100178632-X,Instalacao Transformadora com  Chave,SNV01N1,,Porto Grande,Pedra Branca,SERRA DO NAVIO,B,3174319,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
591X,Instalacao Transformadora (Companhia),PTG01P2,,Porto Grande,Porto Grande,PORTO GRANDE,C,3146674,15.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
01700192,Instalacao Transformadora com  Chave,PTG01P2,,Porto Grande,Porto Grande,PORTO GRANDE,A,3146643,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100178263- X,Estação Transformadora (Particular),CAL01C1,AMAPÁ,Tartarugalzinho,Calçoene,CALCOENE,A,3144152,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00941249,Instalacao Transformadora com Chave,STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,A,3176678,15.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
03115845,Instalacao Transformadora com Chave,MCD01W4,,Metropolitana,Macapá,MACAPA - II,C,3163678,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100178863-X,Instalacao Transformadora com Chave,SNV01N1,,Porto Grande,Pedra Branca,SERRA DO NAVIO,ABC,3174609,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00199647,Instalacao Transformadora com Chave,STN01W3,AMAPÁ,Metropolitana,Macapá,SANTANA,A,3169917,15.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00102325,Instalacao Transformadora com Chave,MCD01C7,,Metropolitana,Macapá,MACAPA - II,ABC,3161974,150.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
QT873,Instalacao Transformadora com Chave,INJ01N3,,Metropolitana,Macapá,PORTO GRANDE,ABC,3175129,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
14746,Instalacao Transformadora com Chave,STR01F2,,Metropolitana,Macapá,SANTA RITA,ABC,3174683,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
SK953,Instalacao Transformadora com Chave,MCD01W3,,,,MACAPA - II,ABC,3184428,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
275342,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,A,3171635,15.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
01703106,Instalacao Transformadora com  Chave,PTG01P2,,Porto Grande,Porto Grande,PORTO GRANDE,C,3146643,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00100261,Instalacao Transformadora com Chave,SJO01S7,,Metropolitana,Macapá,SANTA RITA,ABC,3174822,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
T3524574,Estacao Transformadora com Chave,MCD01C1,,Metropolitana,Macapá,MACAPA - II,ABC,3161663,1000.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
3276,Instalacao Transformadora com Chave,MCD01C6,,Metropolitana,Macapá,MACAPA - II,ABC,3156683,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
136028,Instalacao Transformadora com  Chave,EQT01Y2,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,ABC,3174947,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
945740,Instalacao Transformadora com  Chave,INJ01N3,,Metropolitana,Macapá,PORTO GRANDE,AB,3164642,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00304745,Instalacao Transformadora com Chave,FTC01F2,,Metropolitana,Santana,,ABC,3181927,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
00399032,Estacao Transformadora com Chave,STN01S3,AMAPÁ,Metropolitana,Santana,SANTANA,ABC,3184899,45.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100178985-X,Instalacao Transformadora com  Chave,SNV01N1,,Porto Grande,Serra do Navio,SERRA DO NAVIO,A,3174415,15.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100175869- X,Instalacao Transformadora com  Chave,CEN01C3,,Tartarugalzinho,Tartarugal,PORTO GRANDE,A,3160586,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00941532,Estacao Transformadora com Chave,JAR01F3,AMAPÁ,Metropolitana,Macapá,LARANJAL DO JARI,ABC,3153712,150.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00102303,Instalacao Transformadora com Chave,MCD01W2,,Metropolitana,Macapá,MACAPA - II,ABC,3157710,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
SK056,Instalacao Transformadora com Chave,FTC01F3,,Metropolitana,Santana,,ABC,3173210,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
00188856,Estacao Transformadora (Particular),STR01P9,,Metropolitana,Macapá,SANTA RITA,ABC,3153645,225.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
2103,Instalacao Transformadora com Chave,STR01F5,,Metropolitana,Macapá,SANTA RITA,ABC,3159804,112.5000000000,,,,,,0.00000000,0.00000000,,,0,1,0.001227165243,0.0004098748305
C26774,Instalacao Transformadora com Chave,STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,ABC,3169573,75.0000000000,,,,,,0.00000000,0.00000000,,,0,2,0.001298880919,0.0003029190906
