INSTALACAO_ID,COMPONENTE,DESCRICAO,ALIM,REGIONAL,SECCIONAL,BASE,CONJUNTO,FASE,CHAVE_PAI_ID,KVAN,KVAT_D,KVAT_N,TAP,TP_CONDUTOR,KM_TOTAL,MULT,NU,PERC_MULT,PERC_NU,CLIT,SOBRECARGA,INT12M,DEC12M,FEC12M
1139300.0000000000,58001,Instalacao Transformadora com Chave,PMIY1,CENTRO,PALMEIRA DOS ÍNDIOS,PAULO JACINTO,PALMEIRA DOS ÍNDIOS,C,1139216.0000000000,15.0000000000,15.0000000000,15.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1146247.0000000000,47119,Instalacao Transformadora com Chave,UPMY6,CENTRO,UNIÃO DOS PALMARES,SANATA DO MUNDAÚ,UNIÃO DOS PALMARES,A,1186439.0000000000,10.0000000000,10.0000000000,10.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1010331.0000000000,1114921,Estacao Transformadora com Chave,BBEY4,METROPOLITANA,MACEIO II,PINHEIRO,BENEDITO BENTES,ABC,1210554.0000000000,75.0000000000,75.0000000000,75.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1171539.0000000000,1068636,Estacao Transformadora com Chave,PJAY6,METROPOLITANA,MACEIO II,PINHEIRO,PAJUÇARA,ABC,1166737.0000000000,150.0000000000,150.0000000000,150.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1215891.0000000000,1073893,Instalacao Transformadora com Chave,JGMY3,SERTAO,RIO LARGO,FLEXEIRAS,JOAQUIM GOMES,A,1215885.0000000000,15.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1136574.0000000000,1098144,Estacao Transformadora com Chave,PMIY5,CENTRO,PALMEIRA DOS ÍNDIOS,BELÉM,PALMEIRA DOS ÍNDIOS,ABC,1251709.0000000000,15.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1097041.0000000000,1142046,Estacao Transformadora com Chave,ODFY4,CENTRO,SANTANA DO IPANEMA,OLHO DÁGUA DAS FLORES,OLHO D' ÁGUA DAS FLORES,ABC,1169946.0000000000,30.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1173271.0000000000,47888,Estacao Transformadora com Chave,MCIY2,COD PALMEIRA DOS INDIOS,UNIÃO DOS PALMARES,MURICI,MURICI,ABC,1173273.0000000000,45.0000000000,45.0000000000,45.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1092622.0000000000,34202,Estação Transformadora (Particular),JDHY1,CENTRO,ARAPIRACA,TRAIPU,JACARÉ DOS HOMENS,C,1092621.0000000000,10.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1263405.0000000000,4958624,Instalacao Transformadora com Chave,PNOC1,METROPOLITANA,MACEIO II,PINHEIRO,PINHEIRO,ABC,1020956.0000000000,75.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1044131.0000000000,23230,Estacao Transformadora com Chave,INPY4,COD DELMIRO GOLVEIA,DELMIRO GOUVEIA,INHAPI,INHAPI,A,1043833.0000000000,10.0000000000,10.0000000000,10.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1146156.0000000000,45873,Instalacao Transformadora com Chave,UPMY2,CENTRO,UNIÃO DOS PALMARES,SANATA DO MUNDAÚ,UNIÃO DOS PALMARES,C,1146215.0000000000,5.0000000000,5.0000000000,5.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1088390.0000000000,1133853,Estacao Transformadora com Chave,MTBY4,SERTAO,PENEDO,FELIZ DESERTO,MARITUBA,ABC,1088393.0000000000,15.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1169488.0000000000,1138138,Estacao Transformadora com Chave,CPEY1,SERTAO,PENEDO,CORURIPE,CORURIPE,ABC,1084275.0000000000,45.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1100083.0000000000,1119966,Estacao Transformadora com Chave,SRRY3,CENTRO,MACEIO II,PINHEIRO,TABULEIRO DOS MARTINS,ABC,1266012.0000000000,75.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1167769.0000000000,39036,Instalacao Transformadora com  Chave,BBEY4,METROPOLITANA,MACEIO II,PINHEIRO,BENEDITO BENTES,ABC,1167770.0000000000,112.5000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1256938.0000000000,440105013E2,Estacao Transformadora com Chave,PNOC2,METROPOLITANA,MACEIO II,PINHEIRO,PINHEIRO,ABC,1256935.0000000000,112.5000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1270822.0000000000,1214195T,Estação Transformadora (Particular),BBEY1,METROPOLITANA,,,BENEDITO BENTES,ABC,1270651.0000000000,112.5000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1210337.0000000000,47651,Instalacao Transformadora com  Chave,UPMY1,CENTRO,UNIÃO DOS PALMARES,UNIÃO DOS PALMARES,UNIÃO DOS PALMARES,ABC,1193866.0000000000,30.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1254337.0000000000,062327544185,Estacao Transformadora com Chave,RLUY5,METROPOLITANA,RIO LARGO,RIO LARGO,RIO LARGO,ABC,1271535.0000000000,112.5000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1185881.0000000000,100173566X,Estacao Transformadora com Chave,PNOY9,METROPOLITANA,MACEIO II,PINHEIRO,PINHEIRO,ABC,1185882.0000000000,75.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1272541.0000000000,124929X,Estação Transformadora (Particular),PMIY4,CENTRO,,,PALMEIRA DOS ÍNDIOS,ABC,1171957.0000000000,300.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1089771.0000000000,35772,Instalacao Transformadora com Chave,PDAY4,CENTRO,SANTANA DO IPANEMA,JACARÉ DOS HOMENS,PÃO DE AÇÚCAR,AC,1089770.0000000000,15.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1044679.0000000000,10178,Estacao Transformadora com Chave,JGMY1,SERTAO,UNIÃO DOS PALMARES,JOAQUIM GOMES,JOAQUIM GOMES,C,1172163.0000000000,10.0000000000,10.0000000000,10.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1211978.0000000000,100153352X,Instalacao Transformadora com Chave,MTBY2,SERTAO,ARAPIRACA,CAMPO GRANDE,MARITUBA,A,1099696.0000000000,10.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1057028.0000000000,100153625X,Estação Transformadora (Particular),INPY1,COD DELMIRO GOLVEIA,DELMIRO GOUVEIA,MATA GRANDE,INHAPI,AC,1057027.0000000000,37.5000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1069436.0000000000,25443,Estacao Transformadora com Chave,INPY2,COD DELMIRO GOLVEIA,DELMIRO GOUVEIA,CANAPI,INHAPI,A,1069861.0000000000,10.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1029062.0000000000,00586,Estacao Transformadora com Chave,PCAY2,METROPOLITANA,MACEIO I,SATUBA,POLO,ABC,1029061.0000000000,45.0000000000,45.0000000000,45.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1007985.0000000000,112031X,Estacao Transformadora com Chave,SRRY3,CENTRO,MACEIO II,PINHEIRO,TABULEIRO DOS MARTINS,ABC,1266010.0000000000,225.0000000000,225.0000000000,225.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1099308.0000000000,100183994X,Instalacao Transformadora com Chave,MTBY3,SERTAO,PENEDO,PENEDO,MARITUBA,ABC,1099324.0000000000,15.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1094450.0000000000,35376,Estacao Transformadora com Chave,JDHY5,CENTRO,SANTANA DO IPANEMA,MAJOR IZIDORO,JACARÉ DOS HOMENS,ABC,1094449.0000000000,30.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1233315.0000000000,1051873,Estacao Transformadora com Chave,TBMY3,METROPOLITANA,MACEIO II,PINHEIRO,TABULEIRO DOS MARTINS,ABC,1262922.0000000000,500.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1020872.0000000000,03494,Estacao Transformadora com Chave,PNOC1,METROPOLITANA,MACEIO II,PINHEIRO,PINHEIRO,ABC,1020957.0000000000,225.0000000000,225.0000000000,225.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1037787.0000000000,17036,Instalacao Transformadora com Chave,CDCC3,CENTRO,MATRIZ DE CAMARAGIBE,PORTO DE PEDRAS,MATRIZ DE CAMARAGIBE,ABC,1037786.0000000000,45.0000000000,45.0000000000,45.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1031959.0000000000,100167194X,Estação Transformadora (Particular),SMCY5,SERTAO,SÃO MIGUEL DOS CAMPOS,SÃO MIGUEL DOS CAMPOS,SÃO MIGUEL DOS CAMPOS,B,1032001.0000000000,15.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1179464.0000000000,1063081,Estacao Transformadora com Chave,PJAY6,METROPOLITANA,MACEIO II,PINHEIRO,PAJUÇARA,ABC,1022450.0000000000,250.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1020597.0000000000,05856,Estacao Transformadora com Chave,IPAY1,CENTRO,MACEIO II,PINHEIRO,CRUZ DAS ALMAS,ABC,1178675.0000000000,15.0000000000,15.0000000000,15.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1215313.0000000000,1058975,Estacao Transformadora com Chave,PEPY6,COD PENEDO,ARAPIRACA,CAMPO ALEGRE,PERI-PERI,ABC,1222756.0000000000,75.0000000000,75.0000000000,75.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1136395.0000000000,100184034X,Instalacao Transformadora com Chave,CRAC2,CENTRO,PALMEIRA DOS ÍNDIOS,IGACÍ,PALMEIRA DOS ¿NDIOS,ABC,1136318.0000000000,30.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1055435.0000000000,24162,Estacao Transformadora com Chave,ARPY5,SERTAO,ARAPIRACA,ARAPIRACA I,ARAPIRACA I,ABC,1273359.0000000000,112.5000000000,112.5000000000,112.5000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1248226.0000000000,468534,Instalacao Transformadora com Chave,PLRY1,COD RIO LARGO,RIO LARGO,ATALAIA,PILAR,A,1046651.0000000000,5.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1092395.0000000000,31760,Instalacao Transformadora com  Chave,ODFY7,CENTRO,SANTANA DO IPANEMA,OLIVENÇA,OLHO D' ÁGUA DAS FLORES,A,1092394.0000000000,10.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1022026.0000000000,07843,Estacao Transformadora com Chave,PJAY3,METROPOLITANA,MACEIO II,PINHEIRO,PAJUÇARA,ABC,1022029.0000000000,75.0000000000,75.0000000000,75.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1213772.0000000000,42114,Instalacao Transformadora com Chave,PEPY1,COD PENEDO,ARAPIRACA,TEOTONIO VILELA,PERI-PERI,ABC,1213771.0000000000,45.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1059532.0000000000,18030,Instalacao Transformadora com Chave,DMGY4,COD DELMIRO GOLVEIA,DELMIRO GOUVEIA,PARICONHA,DELMIRO GOUVEIA,A,1059531.0000000000,5.0000000000,5.0000000000,5.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1056033.0000000000,26925,Instalacao Transformadora com Chave,SSOY4,SERTAO,ARAPIRACA,SAO SEBASTIAO,SÃO SEBASTIÃO,AC,1056027.0000000000,10.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1185334.0000000000,100152110X,Estacao Transformadora com Chave,PCAY3,METROPOLITANA,MACEIO II,FRANCES,POLO,ABC,1214153.0000000000,1000.0000000000,1000.0000000000,1000.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1060173.0000000000,13904,Estacao Transformadora com Chave,DMGY2,COD DELMIRO GOLVEIA,DELMIRO GOUVEIA,DELMIRO GOUVEIA,DELMIRO GOUVEIA,B,1211896.0000000000,10.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1046679.0000000000,1097156,Estacao Transformadora com Chave,PLRY4,COD RIO LARGO,RIO LARGO,PILAR,PILAR,ABC,1046681.0000000000,30.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1114606.0000000000,44182,Instalacao Transformadora com Chave,UPMY5,CENTRO,UNIÃO DOS PALMARES,SAO JOSE DA LAGE,UNIÃO DOS PALMARES,ABC,1115039.0000000000,15.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1211876.0000000000,41433,Instalacao Transformadora com Chave,ARDM1,SERTAO,ARAPIRACA,JUNQUEIRO,ARAPIRACA II,AC,1211877.0000000000,10.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,1,1.010658313e-05,3.625029816e-06
1217121.0000000000,100196305X,Instalacao Transformadora com Chave,CDCC4,CENTRO,MATRIZ DE CAMARAGIBE,PORTO DE PEDRAS,PORTO CALVO,ABC,1216302.0000000000,30.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1004143.0000000000,1097180,Estacao Transformadora com Chave,MDOY3,SERTAO,MACEIO II,FRANCES,MARECHAL DEODORO,B,1172037.0000000000,10.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1004126.0000000000,1123580,Estacao Transformadora com Chave,MDOY3,SERTAO,MACEIO II,FRANCES,MARECHAL DEODORO,ABC,1263812.0000000000,75.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1206247.0000000000,UPR01Y1,Estacao Transformadora com Chave,UPRY1,CENTRO,ARAPIRACA,CAMPO ALEGRE,SÃO MIGUEL DOS CAMPOS,ABC,1206246.0000000000,5000.0000000000,5000.0000000000,5000.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1037772.0000000000,17021,Instalacao Transformadora com Chave,CDCC3,CENTRO,MATRIZ DE CAMARAGIBE,JAPARATINGA,MATRIZ DE CAMARAGIBE,A,1037915.0000000000,5.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1150174.0000000000,1126407,Estação Transformadora (Particular),CDUM8,CENTRO,MACEIO II,PINHEIRO,TABULEIRO DOS MARTINS,ABC,1150175.0000000000,225.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1069677.0000000000,100138991X,Instalacao Transformadora (Companhia),INPY2,COD DELMIRO GOLVEIA,DELMIRO GOUVEIA,CANAPI,INHAPI,ABC,1069260.0000000000,15.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1231942.0000000000,1126067,Estacao Transformadora com Chave,TBMW1,METROPOLITANA,MACEIO II,PINHEIRO,TABULEIRO DOS MARTINS,ABC,1010785.0000000000,75.0000000000,75.0000000000,75.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1151196.0000000000,1074776,Instalacao Transformadora com Chave,MBDY3,CENTRO,SÃO MIGUEL DOS CAMPOS,ANADIA,MARIBONDO,ABC,1151303.0000000000,30.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1090165.0000000000,36451,Estacao Transformadora com Chave,SBRY1,CENTRO,PENEDO,SÃO BRÁS,SÃO BRAZ,A,1090483.0000000000,5.0000000000,5.0000000000,5.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1071176.0000000000,116225XA,Estacao Transformadora com Chave,MCIY2,COD PALMEIRA DOS INDIOS,UNIÃO DOS PALMARES,MURICI,MURICI,ABC,1250317.0000000000,500.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1070609.0000000000,100124774X,Estacao Transformadora com Chave,JGMY2,SERTAO,UNIÃO DOS PALMARES,JOAQUIM GOMES,JOAQUIM GOMES,A,1070608.0000000000,10.0000000000,10.0000000000,10.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1048257.0000000000,1071246,Estação Transformadora (Particular),ARDM3,SERTAO,ARAPIRACA,ARAPIRACA I,ARAPIRACA II,ABC,1167851.0000000000,75.0000000000,75.0000000000,75.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1059488.0000000000,100146316X,Instalacao Transformadora (Companhia),DMGY4,COD DELMIRO GOLVEIA,DELMIRO GOUVEIA,ÁGUA BRANCA,DELMIRO GOUVEIA,C,1059487.0000000000,15.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1056513.0000000000,27637,Estacao Transformadora com Chave,INPY1,COD DELMIRO GOLVEIA,DELMIRO GOUVEIA,MATA GRANDE,INHAPI,A,1056512.0000000000,10.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1139958.0000000000,1074180,Instalacao Transformadora com Chave,VISY1,CENTRO,RIO LARGO,VICOSA,VIÇOSA,ABC,1258635.0000000000,30.0000000000,30.0000000000,30.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1217293.0000000000,48275,Instalacao Transformadora com  Chave,MTBY6,SERTAO,PENEDO,PENEDO,MARITUBA,ABC,1088637.0000000000,75.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1254246.0000000000,1031481A,Estacao Transformadora com Chave,TBMY1,METROPOLITANA,MACEIO II,PINHEIRO,TABULEIRO DOS MARTINS,ABC,1254247.0000000000,500.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1043976.0000000000,100124524X,Estacao Transformadora com Chave,INPY4,COD DELMIRO GOLVEIA,DELMIRO GOUVEIA,PIRANHAS,INHAPI,AB,1043975.0000000000,10.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1031676.0000000000,100183690X,Instalacao Transformadora (Companhia),BSMC4,CENTRO,MACEIO I,PARIPUEIRA,MARECHAL DEODORO,ABC,1031675.0000000000,45.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1120726.0000000000,54609,Instalacao Transformadora com Chave,PMIY8,CENTRO,PALMEIRA DOS ÍNDIOS,ESTRELA DE ALAGOAS,,A,1120723.0000000000,15.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1084077.0000000000,1108964,Instalacao Transformadora com  Chave,CPEY1,SERTAO,PENEDO,PENEDO,CORURIPE,ABC,1084246.0000000000,30.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1021820.0000000000,07727,Estacao Transformadora com Chave,STMC3,METROPOLITANA,MACEIO II,PINHEIRO,PAJUÇARA,ABC,1021853.0000000000,300.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1127710.0000000000,1143964,Instalacao Transformadora com Chave,SDIY2,SERTAO,SANTANA DO IPANEMA,SANTANA DO IPANEMA,SANTANA DO IPANEMA,AB,1265886.0000000000,10.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1037097.0000000000,100124435X,Estação Transformadora (Particular),ARDM7,SERTAO,ARAPIRACA,ARAPIRACA I,ARAPIRACA II,ABC,1037108.0000000000,500.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1022430.0000000000,06902,Estacao Transformadora com Chave,PJAY6,METROPOLITANA,MACEIO II,PINHEIRO,PAJUÇARA,ABC,1172674.0000000000,112.5000000000,112.5000000000,112.5000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1099073.0000000000,100154814X,Instalacao Transformadora com Chave,BSMC1,CENTRO,MACEIO II,FRANCES,MARECHAL DEODORO,A,1193492.0000000000,15.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1141700.0000000000,44315,Instalacao Transformadora com Chave,VISY4,CENTRO,RIO LARGO,VICOSA,VIÇOSA,ABC,1213861.0000000000,15.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1099098.0000000000,04953,Estacao Transformadora com Chave,STMC5,METROPOLITANA,MACEIO II,PINHEIRO,PAJUÇARA,ABC,1018963.0000000000,150.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1083951.0000000000,29438,Estacao Transformadora com Chave,CPEY5,SERTAO,PENEDO,FELIZ DESERTO,CORURIPE,B,1083950.0000000000,10.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1120810.0000000000,54691,Instalacao Transformadora com Chave,PMIY8,CENTRO,PALMEIRA DOS ÍNDIOS,ESTRELA DE ALAGOAS,,BC,1120808.0000000000,5.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1120189.0000000000,100162645X,Instalacao Transformadora com Chave,PMIY8,CENTRO,PALMEIRA DOS ÍNDIOS,MINADOR DO NEGRÃO,,ABC,1120933.0000000000,15.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1143211.0000000000,47263,Instalacao Transformadora com Chave,UPMY1,CENTRO,UNIÃO DOS PALMARES,UNIÃO DOS PALMARES,UNIÃO DOS PALMARES,AB,1143563.0000000000,10.0000000000,10.0000000000,10.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1139758.0000000000,100125366X,Estacao Transformadora com Chave,VISY5,CENTRO,RIO LARGO,VICOSA,VIÇOSA,ABC,1254687.0000000000,112.5000000000,112.5000000000,112.5000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1115292.0000000000,1139460,Instalacao Transformadora com Chave,UPMY7,CENTRO,UNIÃO DOS PALMARES,SAO JOSE DA LAGE,UNIÃO DOS PALMARES,ABC,1115976.0000000000,30.0000000000,30.0000000000,30.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,1,5.193123426e-05,2.176406448e-06
1164483.0000000000,59104,Instalacao Transformadora com  Chave,CPLY3,COD RIO LARGO,RIO LARGO,CAPELA,CAPELA,C,1185354.0000000000,15.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1183166.0000000000,1001259390X,Estacao Transformadora com Chave,STMC2,METROPOLITANA,MACEIO II,PINHEIRO,PAJUÇARA,ABC,1258928.0000000000,150.0000000000,150.0000000000,150.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1092020.0000000000,37247,Estacao Transformadora com Chave,SBRY5,CENTRO,PENEDO,SÃO BRÁS,SÃO BRAZ,B,1092021.0000000000,5.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1090185.0000000000,36471,Instalacao Transformadora com Chave,SBRY1,CENTRO,PENEDO,PORTO REAL DO COLEGIO,SÃO BRAZ,B,1090184.0000000000,10.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1263640.0000000000,1178148A,Estacao Transformadora com Chave,VISY1,CENTRO,RIO LARGO,MAR VERMELHO,VIÇOSA,ABC,1212807.0000000000,112.5000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1184394.0000000000,80163,Estacao Transformadora com Chave,PMIY1,CENTRO,PALMEIRA DOS ÍNDIOS,QUEBRANGULO,PALMEIRA DOS ÍNDIOS,ABC,1138409.0000000000,15.0000000000,15.0000000000,15.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1271677.0000000000,1162543X,Estação Transformadora (Particular),SMCY5,SERTAO,,,SÃO MIGUEL DOS CAMPOS,ABC,1031995.0000000000,75.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1163123.0000000000,16575,Instalacao Transformadora com Chave,ARDW1,SERTAO,ARAPIRACA,SAO SEBASTIAO,ARAPIRACA II,ABC,1162979.0000000000,45.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1270983.0000000000,1205072T,Estação Transformadora (Particular),CZAY5,METROPOLITANA,,,CRUZ DAS ALMAS,ABC,1272125.0000000000,300.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1022281.0000000000,1095870,Estação Transformadora (Particular),PJAY4,METROPOLITANA,MACEIO II,PINHEIRO,PAJUÇARA,ABC,1022282.0000000000,45.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1038734.0000000000,100194144X,Instalacao Transformadora (Companhia),MGIY2,SERTAO,MATRIZ DE CAMARAGIBE,MARAGOGI,MARAGOGI,ABC,1038923.0000000000,75.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1021729.0000000000,100173328X,Estação Transformadora (Particular),TDBY6,METROPOLITANA,MACEIO II,PINHEIRO,TRAPICHE DA BARRA,ABC,1021728.0000000000,75.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1151509.0000000000,14643,Instalacao Transformadora com Chave,MBDY3,CENTRO,SÃO MIGUEL DOS CAMPOS,ANADIA,MARIBONDO,B,1151252.0000000000,10.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1066654.0000000000,1066854,Instalacao Transformadora com Chave,GIPY4,CENTRO,ARAPIRACA,CAMPO GRANDE,ARAPIRACA II,A,1066461.0000000000,10.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1147171.0000000000,38356,Instalacao Transformadora com Chave,MGIY1,SERTAO,MATRIZ DE CAMARAGIBE,MARAGOGI,MARAGOGI,C,1147172.0000000000,5.0000000000,5.0000000000,5.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1261207.0000000000,11069228,Estacao Transformadora com Chave,PEPY1,COD PENEDO,ARAPIRACA,TEOTONIO VILELA,PERI-PERI,ABC,1165628.0000000000,600.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1218921.0000000000,1118641,Estacao Transformadora com Chave,CDUM8,CENTRO,MACEIO II,PINHEIRO,TABULEIRO DOS MARTINS,ABC,1269789.0000000000,30.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1100195.0000000000,1060627,Estação Transformadora (Particular),BBEY3,METROPOLITANA,MACEIO II,PINHEIRO,BENEDITO BENTES,ABC,1100196.0000000000,45.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1128914.0000000000,51053,Instalacao Transformadora com Chave,SDIY3,SERTAO,SANTANA DO IPANEMA,CACIMBINHAS,SANTANA DO IPANEMA,AC,1259277.0000000000,15.0000000000,15.0000000000,15.0000000000,,,,0.00000000,0.00000000,,,0,0.000000,,,
1216928.0000000000,1110691,Estacao Transformadora com Chave,MTBY3,SERTAO,PENEDO,PENEDO,MARITUBA,ABC,1265276.0000000000,45.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1120721.0000000000,54606,Instalacao Transformadora com Chave,PMIY8,CENTRO,PALMEIRA DOS ÍNDIOS,ESTRELA DE ALAGOAS,,C,1120720.0000000000,10.0000000000,,,,,,0.00000000,0.00000000,,,0,0.000000,,,
1057723.0000000000,20154,Instalacao Transformadora com Chave,SSOY3,SERTAO,ARAPIRACA,JUNQUEIRO,SÃO SEBASTIÃO,ABC,1057658.0000000000,112.5000000000,,,,0X#(4) AWG CA,9.61725000,1.78493000,7.46861000,18.56,77.66,229,2.035556,1,0.000261036947,0.0001508012403
1070360.0000000000,22271,Instalacao Transformadora com Chave,JGMY2,SERTAO,UNIÃO DOS PALMARES,JOAQUIM GOMES,JOAQUIM GOMES,ABC,1250169.0000000000,75.0000000000,75.0000000000,75.0000000000,,1X#4(4) AWG CA,4.67158000,0.21639000,4.42100000,4.63,94.64,102,1.360000,3,0.001195959361,0.0001487009123
1224477.0000000000,1116339,Instalacao Transformadora com Chave,CDUM7,CENTRO,MACEIO II,PINHEIRO,TABULEIRO DOS MARTINS,ABC,1224479.0000000000,75.0000000000,,,,0X#(54) CA,2.37256000,2.27448000,0.09808000,95.87,4.13,82,1.093333,,,
