PLANO,ORDEM_INSP,SEAL,N_COMP_INSP,TIPO_COMP_INSP,CLASSE,FATOR_PRIOR,REGIONAL,SECCIONAL,TIPO_INSP,DATA_PROG,MES_PROG,BASE_REG,SUM,MES_PROG_NUM,TENSAO,BASE_REG_2,ORDEM_MAN,EMPRESA,PDF_CONS,INDEX,FATOR_PRIOR_CONSOLIDADO,SUPERINTENDENCIA,CONJUNTO,KM_TOTAL
RAMAL,4374811178,SLO-2,188003049,,C2,HIERARQUIA,SUL,CAMAQUÃ,GERAL T1,2025-07-01,JUL,ANO ANTERIOR,1,7,23 kV,2025,SIM,RIO GRANDE DO SUL,188003049,188003049-RM-JUL-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,SAO LOURENCO DO SUL,3.744
RAMAL,6001020669,SLO-2,188003049,,C2,HIERARQUIA,SUL,CAMAQUÃ,GERAL T1,2025-07-01,JUL,ANO ANTERIOR,1,7,23 kV,2025,SIM,RIO GRANDE DO SUL,188003049,188003049-RM-JUL-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,SAO LOURENCO DO SUL,3.744
RAMAL,4374811178,SLO-2,188003049,,C2,HIERARQUIA,SUL,CAMAQUÃ,GERAL T1,2025-07-01,JUL,ANO ANTERIOR,1,7,23 kV,2025,SIM,RIO GRANDE DO SUL,188003049,188003049-RM-JUL-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,SAO LOURENCO DO SUL,3.744
RAMAL,6001020669,SLO-2,188003049,,C2,HIERARQUIA,SUL,CAMAQUÃ,GERAL T1,2025-07-01,JUL,ANO ANTERIOR,1,7,23 kV,2025,SIM,RIO GRANDE DO SUL,188003049,188003049-RM-JUL-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,SAO LOURENCO DO SUL,3.744
BAIXA TENSÃO,6000877748,PIN-5,136547043,,C2,HIERARQUIA,NORTE,OSÓRIO,GERAL T1,2025-01-01,JAN,ANO ANTERIOR,1,1,"13,8 kV",2025,NÃO,RIO GRANDE DO SUL,136547043,136547043-BT-JAN-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,PINHAL,0.828
RAMAL,6001114176,PAL10-107,149000711,,C2,REGIONAL,NORTE,PORTO ALEGRE,GERAL T1,2025-11-01,NOV,ANO ANTERIOR,1,11,"13,8 kV",2025,SIM,RIO GRANDE DO SUL,149000711,149000711-RM-NOV-GT1-ANO ANTERIOR,REGIONAL,EQTL-RS,PORTO ALEGRE 10,1.414
RAMAL,6000979756,POS-2,146000089,,C2,CLIENTE,SUL,PELOTAS,GERAL T1,2025-06-01,JUN,ANO ANTERIOR,1,6,23 kV,2025,SIM,RIO GRANDE DO SUL,146000089,146000089-RM-JUN-GT1-ANO ANTERIOR,CLIENTE,EQTL-RS,ARROIO GRANDE,3.264
RAMAL,6001114550,PAL14-143,230001276,,C2,REGIONAL,NORTE,PORTO ALEGRE,GERAL T1,2025-11-01,NOV,ANO ANTERIOR,1,11,"13,8 kV",2025,SIM,RIO GRANDE DO SUL,230001276,230001276-RM-NOV-GT1-ANO ANTERIOR,REGIONAL,EQTL-RS,PORTO ALEGRE 14,1.884
BAIXA TENSÃO,4782981408,PAL04-461,149001640,,C2,HIERARQUIA,NORTE,PORTO ALEGRE,GERAL T1,2025-10-01,OUT,ANO ANTERIOR,1,10,"13,8 kV",2025,SIM,RIO GRANDE DO SUL,149001640,149001640-BT-OUT-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,PORTO ALEGRE 4 - CENTRO 2,1.414
BAIXA TENSÃO,6001094884,PAL04-461,149001640,,C2,HIERARQUIA,NORTE,PORTO ALEGRE,GERAL T1,2025-10-01,OUT,ANO ANTERIOR,1,10,"13,8 kV",2025,SIM,RIO GRANDE DO SUL,149001640,149001640-BT-OUT-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,PORTO ALEGRE 4 - CENTRO 2,1.414
BAIXA TENSÃO,4782981408,PAL04-461,149001640,,C2,HIERARQUIA,NORTE,PORTO ALEGRE,GERAL T1,2025-10-01,OUT,ANO ANTERIOR,1,10,"13,8 kV",2025,SIM,RIO GRANDE DO SUL,149001640,149001640-BT-OUT-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,PORTO ALEGRE 4 - CENTRO 2,1.414
BAIXA TENSÃO,6001094884,PAL04-461,149001640,,C2,HIERARQUIA,NORTE,PORTO ALEGRE,GERAL T1,2025-10-01,OUT,ANO ANTERIOR,1,10,"13,8 kV",2025,SIM,RIO GRANDE DO SUL,149001640,149001640-BT-OUT-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,PORTO ALEGRE 4 - CENTRO 2,1.414
ALIMENTADOR,6001004590,PAL12-1211,PAL12-1211,,C1,CLASSE,NORTE,PORTO ALEGRE,TERMO T1,2025-07-01,JUL,ANO ANTERIOR,1,7,"13,8 kV",2025,SIM,RIO GRANDE DO SUL,PAL121211,PAL121211-AL-JUL-TG1-ANO ANTERIOR,CLASSE,EQTL-RS,PORTO ALEGRE 12,2.028
ALIMENTADOR,6001002225,PAL12-1211,PAL12-1211,,C1,CLASSE,NORTE,PORTO ALEGRE,GERAL T1,2025-07-01,JUL,ANO ANTERIOR,1,7,"13,8 kV",2025,SIM,RIO GRANDE DO SUL,PAL121211,PAL121211-AL-JUL-GT1-ANO ANTERIOR,CLASSE,EQTL-RS,PORTO ALEGRE 12,2.028
ALIMENTADOR,6001113603,PAL12-1211,PAL12-1211,,C1,CLASSE,NORTE,PORTO ALEGRE,PATRUL,2025-11-01,NOV,ANO ANTERIOR,1,11,"13,8 kV",2025,SIM,RIO GRANDE DO SUL,PAL121211,PAL121211-AL-NOV-PTL-ANO ANTERIOR,CLASSE,EQTL-RS,PORTO ALEGRE 12,2.028
ALIMENTADOR,6001053837,ALV-5,ALV-5,,C1,CLASSE,NORTE,PORTO ALEGRE,GERAL T1,2025-09-01,SET,ANO ANTERIOR,1,9,23 kV,2025,SIM,RIO GRANDE DO SUL,ALV5,ALV5-AL-SET-GT1-ANO ANTERIOR,CLASSE,EQTL-RS,ALVORADA,2.475
ALIMENTADOR,6001053900,ALV-5,ALV-5,,C1,CLASSE,NORTE,PORTO ALEGRE,TERMO T1,2025-09-01,SET,ANO ANTERIOR,1,9,23 kV,2025,SIM,RIO GRANDE DO SUL,ALV5,ALV5-AL-SET-TG1-ANO ANTERIOR,CLASSE,EQTL-RS,ALVORADA,2.475
ALIMENTADOR,6001114237,ALV-5,ALV-5,,C1,CLASSE,NORTE,PORTO ALEGRE,PATRUL,2025-11-01,NOV,ANO ANTERIOR,1,11,23 kV,2025,SIM,RIO GRANDE DO SUL,ALV5,ALV5-AL-NOV-PTL-ANO ANTERIOR,CLASSE,EQTL-RS,ALVORADA,2.475
ALIMENTADOR,6000910111,CGU-10,CGU-10,,A,CLASSE,SUL,CANGUÇU,GERAL T1,2025-03-01,MAR,ANO ANTERIOR,1,3,23 kV,2025,SIM,RIO GRANDE DO SUL,CGU10,CGU10-AL-MAR-GT1-ANO ANTERIOR,CLASSE,EQTL-RS,CANGUCU,25.286
ALIMENTADOR,6000910122,CGU-10,CGU-10,,A,CLASSE,SUL,CANGUÇU,TERMO T1,2025-03-01,MAR,ANO ANTERIOR,1,3,23 kV,2025,SIM,RIO GRANDE DO SUL,CGU10,CGU10-AL-MAR-TG1-ANO ANTERIOR,CLASSE,EQTL-RS,CANGUCU,25.286
ALIMENTADOR,6000978449,CGU-10,CGU-10,,A,CLASSE,SUL,CANGUÇU,PATRUL,2025-06-01,JUN,ANO ANTERIOR,1,6,23 kV,2025,SIM,RIO GRANDE DO SUL,CGU10,CGU10-AL-JUN-PTL-ANO ANTERIOR,CLASSE,EQTL-RS,CANGUCU,25.286
ALIMENTADOR,6001081098,CGU-10,CGU-10,,A,CLASSE,SUL,CANGUÇU,PATRUL,2025-10-01,OUT,ANO ANTERIOR,1,10,23 kV,2025,SIM,RIO GRANDE DO SUL,CGU10,CGU10-AL-OUT-PTL-ANO ANTERIOR,CLASSE,EQTL-RS,CANGUCU,25.286
RAMAL,6000931213,VIA 1-17,230006694,,C2,HIERARQUIA,NORTE,PORTO ALEGRE,GERAL T1,2025-04-01,ABR,ANO ANTERIOR,1,4,23 kV,2025,SIM,RIO GRANDE DO SUL,230006694,230006694-RM-ABR-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,VIAMAO 1,2.432
RAMAL,6001113401,VIA 1-17,230006694,,C2,HIERARQUIA,NORTE,PORTO ALEGRE,GERAL T1,2025-11-01,NOV,ANO ANTERIOR,1,11,23 kV,2025,SIM,RIO GRANDE DO SUL,230006694,230006694-RM-NOV-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,VIAMAO 1,2.432
RAMAL,6001112321,PEL1-101,144000475,,C2,HIERARQUIA,SUL,PELOTAS,GERAL T1,2025-11-01,NOV,ANO ANTERIOR,1,11,"13,8 kV",2025,SIM,RIO GRANDE DO SUL,144000475,144000475-RM-NOV-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,PELOTAS 1,1.048
RAMAL,6001112321,PEL1-101,144000475,,C2,HIERARQUIA,SUL,PELOTAS,GERAL T1,2025-11-01,NOV,ANO ANTERIOR,1,11,"13,8 kV",2025,SIM,RIO GRANDE DO SUL,144000475,144000475-RM-NOV-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,PELOTAS 1,1.048
RAMAL,6001112884,GUA-12,119800945,,C2,HIERARQUIA,NORTE,GUAÍBA,GERAL T1,2025-11-01,NOV,ANO ANTERIOR,1,11,23 kV,2025,SIM,RIO GRANDE DO SUL,119800945,119800945-RM-NOV-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,GUAIBA,12.99
RAMAL,6001002883,TAR-5,216600630,,C2,HIERARQUIA,NORTE,OSÓRIO,GERAL T1,2025-07-01,JUL,ANO ANTERIOR,1,7,23 kV,2025,SIM,RIO GRANDE DO SUL,216600630,216600630-RM-JUL-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,TERRA DE AREIA,1.772
BAIXA TENSÃO,6000896099,MOS-4,125040339,,SC,REINCIDÊNCIAS PLANTÃO,NORTE,OSÓRIO,PATRUL,2025-02-01,FEV,ANO ANTERIOR,1,2,23 kV,2025,NÃO,RIO GRANDE DO SUL,125040339,125040339-BT-FEV-PTL-ANO ANTERIOR,REINCIDÊNCIAS PLANTÃO,EQTL-RS,MOSTARDAS,0.724
BAIXA TENSÃO,6000896464,PEL2-211,144000161,,SC,REINCIDÊNCIAS PLANTÃO,SUL,PELOTAS,PATRUL,2025-02-01,FEV,ANO ANTERIOR,1,2,"13,8 kV",2025,NÃO,RIO GRANDE DO SUL,144000161,144000161-BT-FEV-PTL-ANO ANTERIOR,REINCIDÊNCIAS PLANTÃO,EQTL-RS,PELOTAS 2,3.264
BAIXA TENSÃO,6000896464,PEL2-211,144000161,,SC,REINCIDÊNCIAS PLANTÃO,SUL,PELOTAS,PATRUL,2025-02-01,FEV,ANO ANTERIOR,1,2,"13,8 kV",2025,NÃO,RIO GRANDE DO SUL,144000161,144000161-BT-FEV-PTL-ANO ANTERIOR,REINCIDÊNCIAS PLANTÃO,EQTL-RS,PELOTAS 2,3.264
BAIXA TENSÃO,6000979252,VAS-3,211000002,,C2,HIERARQUIA,SUL,CAMAQUÃ,GERAL T1,2025-06-01,JUN,ANO ANTERIOR,1,6,23 kV,2025,SIM,RIO GRANDE DO SUL,211000002,211000002-BT-JUN-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,VASCONCELOS,0.646
BAIXA TENSÃO,6000896123,PAL2-210,149004484,,SC,REINCIDÊNCIAS PLANTÃO,NORTE,PORTO ALEGRE,PATRUL,2025-02-01,FEV,ANO ANTERIOR,1,2,"13,8 kV",2025,NÃO,RIO GRANDE DO SUL,149004484,149004484-BT-FEV-PTL-ANO ANTERIOR,REINCIDÊNCIAS PLANTÃO,EQTL-RS,PORTO ALEGRE 2,0.83
RAMAL,6001112161,TRA-5,AA4616-6,,C2,HIERARQUIA,NORTE,OSÓRIO,GERAL T1,2025-11-01,NOV,ANO ANTERIOR,1,11,"13,8 kV",2025,SIM,RIO GRANDE DO SUL,AA46166,AA46166-RM-NOV-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,TRAMANDAI,1.893
RAMAL,6000999478,RIN-11,149007806,,C2,HIERARQUIA,NORTE,PORTO ALEGRE,GERAL T1,2025-07-01,JUL,ANO ANTERIOR,1,7,"13,8 kV",2025,SIM,RIO GRANDE DO SUL,149007806,149007806-RM-JUL-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,RINCAO,3.421
RAMAL,6000999478,RIN-11,149007806,,C2,HIERARQUIA,NORTE,PORTO ALEGRE,GERAL T1,2025-07-01,JUL,ANO ANTERIOR,1,7,"13,8 kV",2025,SIM,RIO GRANDE DO SUL,149007806,149007806-RM-JUL-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,RINCAO,3.421
ALIMENTADOR,6000909231,ARE-1,ARE-1,,C1,CLASSE,NORTE,GUAÍBA,TERMO T1,2025-02-01,FEV,ANO ANTERIOR,1,2,23 kV,2025,SIM,RIO GRANDE DO SUL,ARE1,ARE1-AL-FEV-TG1-ANO ANTERIOR,CLASSE,EQTL-RS,AREAL,10.384
ALIMENTADOR,6000909232,ARE-1,ARE-1,,C1,CLASSE,NORTE,GUAÍBA,GERAL T1,2025-02-01,FEV,ANO ANTERIOR,1,2,23 kV,2025,SIM,RIO GRANDE DO SUL,ARE1,ARE1-AL-FEV-GT1-ANO ANTERIOR,CLASSE,EQTL-RS,AREAL,10.384
ALIMENTADOR,6000951584,ARE-1,ARE-1,,C1,CLASSE,NORTE,GUAÍBA,TERMO T1,2025-05-01,MAI,ANO ANTERIOR,1,5,23 kV,2025,SIM,RIO GRANDE DO SUL,ARE1,ARE1-AL-MAI-TG1-ANO ANTERIOR,CLASSE,EQTL-RS,AREAL,10.384
ALIMENTADOR,6000951385,ARE-1,ARE-1,,C1,CLASSE,NORTE,GUAÍBA,GERAL T1,2025-05-01,MAI,ANO ANTERIOR,1,5,23 kV,2025,SIM,RIO GRANDE DO SUL,ARE1,ARE1-AL-MAI-GT1-ANO ANTERIOR,CLASSE,EQTL-RS,AREAL,10.384
BAIXA TENSÃO,6000931395,PAL13-139,149010112,,C2,HIERARQUIA,NORTE,PORTO ALEGRE,GERAL T1,2025-04-01,ABR,ANO ANTERIOR,1,4,"13,8 kV",2025,SIM,RIO GRANDE DO SUL,149010112,149010112-BT-ABR-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,PORTO ALEGRE 13,0.508
BAIXA TENSÃO,6001032964,JGR-1,110001530,,C2,HIERARQUIA,SUL,PELOTAS,GERAL T1,2025-08-01,AGO,ANO ANTERIOR,1,8,23 kV,2025,SIM,RIO GRANDE DO SUL,110001530,110001530-BT-AGO-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,JAGUARAO,1.419
RAMAL,6001030740,MOS-3,213507119,,C2,HIERARQUIA,NORTE,OSÓRIO,GERAL T1,2025-08-01,AGO,ANO ANTERIOR,1,8,23 kV,2025,SIM,RIO GRANDE DO SUL,213507119,213507119-RM-AGO-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,MOSTARDAS,21.349
BAIXA TENSÃO,6001056537,MDE-9,149001611,,C2,HIERARQUIA,NORTE,PORTO ALEGRE,GERAL T1,2025-09-01,SET,ANO ANTERIOR,1,9,"13,8 kV",2025,SIM,RIO GRANDE DO SUL,149001611,149001611-BT-SET-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,MENINO DEUS,2.113
BAIXA TENSÃO,6001056537,MDE-9,149001611,,C2,HIERARQUIA,NORTE,PORTO ALEGRE,GERAL T1,2025-09-01,SET,ANO ANTERIOR,1,9,"13,8 kV",2025,SIM,RIO GRANDE DO SUL,149001611,149001611-BT-SET-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,MENINO DEUS,2.113
RAMAL,6000929343,TRA-4,103308701,,C2,HIERARQUIA,NORTE,OSÓRIO,GERAL T1,2025-04-01,ABR,ANO ANTERIOR,1,4,"13,8 kV",2025,SIM,RIO GRANDE DO SUL,103308701,103308701-RM-ABR-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,TRAMANDAI,1.893
BAIXA TENSÃO,6001032532,PEL2-23,144000340,,C2,HIERARQUIA,SUL,PELOTAS,GERAL T1,2025-08-01,AGO,ANO ANTERIOR,1,8,"13,8 kV",2025,SIM,RIO GRANDE DO SUL,144000340,144000340-BT-AGO-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,PELOTAS 2,1.222
BAIXA TENSÃO,6001032532,PEL2-23,144000340,,C2,HIERARQUIA,SUL,PELOTAS,GERAL T1,2025-08-01,AGO,ANO ANTERIOR,1,8,"13,8 kV",2025,SIM,RIO GRANDE DO SUL,144000340,144000340-BT-AGO-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,PELOTAS 2,1.222
BAIXA TENSÃO,6000896069,CPV-3,139500623,,SC,REINCIDÊNCIAS PLANTÃO,NORTE,GUAÍBA,PATRUL,2025-02-01,FEV,ANO ANTERIOR,1,2,23 kV,2025,NÃO,RIO GRANDE DO SUL,139500623,139500623-BT-FEV-PTL-ANO ANTERIOR,REINCIDÊNCIAS PLANTÃO,EQTL-RS,AREAL,6.091
BAIXA TENSÃO,6000896069,CPV-3,139500623,,SC,REINCIDÊNCIAS PLANTÃO,NORTE,GUAÍBA,PATRUL,2025-02-01,FEV,ANO ANTERIOR,1,2,23 kV,2025,NÃO,RIO GRANDE DO SUL,139500623,139500623-BT-FEV-PTL-ANO ANTERIOR,REINCIDÊNCIAS PLANTÃO,EQTL-RS,AREAL,6.091
RAMAL,6000979040,MRE-03,144000774,,C2,HIERARQUIA,SUL,PELOTAS,GERAL T1,2025-06-01,JUN,ANO ANTERIOR,1,6,23 kV,2025,SIM,RIO GRANDE DO SUL,144000774,144000774-RM-JUN-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,PELOTAS 3,6.718
RAMAL,6000979040,MRE-03,144000774,,C2,HIERARQUIA,SUL,PELOTAS,GERAL T1,2025-06-01,JUN,ANO ANTERIOR,1,6,23 kV,2025,SIM,RIO GRANDE DO SUL,144000774,144000774-RM-JUN-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,PELOTAS 3,6.718
BAIXA TENSÃO,6000896197,PAL14-144,149008619,,SC,REINCIDÊNCIAS PLANTÃO,NORTE,PORTO ALEGRE,PATRUL,2025-02-01,FEV,ANO ANTERIOR,1,2,"13,8 kV",2025,NÃO,RIO GRANDE DO SUL,149008619,149008619-BT-FEV-PTL-ANO ANTERIOR,REINCIDÊNCIAS PLANTÃO,EQTL-RS,PORTO ALEGRE 14,1.414
BAIXA TENSÃO,6000896197,PAL14-144,149008619,,SC,REINCIDÊNCIAS PLANTÃO,NORTE,PORTO ALEGRE,PATRUL,2025-02-01,FEV,ANO ANTERIOR,1,2,"13,8 kV",2025,NÃO,RIO GRANDE DO SUL,149008619,149008619-BT-FEV-PTL-ANO ANTERIOR,REINCIDÊNCIAS PLANTÃO,EQTL-RS,PORTO ALEGRE 14,1.414
BAIXA TENSÃO,6000896069,CPV-3,139500623,,SC,REINCIDÊNCIAS PLANTÃO,NORTE,GUAÍBA,PATRUL,2025-02-01,FEV,ANO ANTERIOR,1,2,23 kV,2025,NÃO,RIO GRANDE DO SUL,139500623,139500623-BT-FEV-PTL-ANO ANTERIOR,REINCIDÊNCIAS PLANTÃO,EQTL-RS,AREAL,6.091
BAIXA TENSÃO,6000896069,CPV-3,139500623,,SC,REINCIDÊNCIAS PLANTÃO,NORTE,GUAÍBA,PATRUL,2025-02-01,FEV,ANO ANTERIOR,1,2,23 kV,2025,NÃO,RIO GRANDE DO SUL,139500623,139500623-BT-FEV-PTL-ANO ANTERIOR,REINCIDÊNCIAS PLANTÃO,EQTL-RS,AREAL,6.091
RAMAL,6000979157,SLO-4,188003046,,C2,HIERARQUIA,SUL,CAMAQUÃ,TERMO T1,2025-06-01,JUN,ANO ANTERIOR,1,6,23 kV,2025,SIM,RIO GRANDE DO SUL,188003046,188003046-RM-JUN-TG1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,SAO LOURENCO DO SUL,1.112
RAMAL,6000979148,SLO-4,188003046,,C2,HIERARQUIA,SUL,CAMAQUÃ,GERAL T1,2025-06-01,JUN,ANO ANTERIOR,1,6,23 kV,2025,SIM,RIO GRANDE DO SUL,188003046,188003046-RM-JUN-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,SAO LOURENCO DO SUL,1.112
RAMAL,6000979157,SLO-4,188003046,,C2,HIERARQUIA,SUL,CAMAQUÃ,TERMO T1,2025-06-01,JUN,ANO ANTERIOR,1,6,23 kV,2025,SIM,RIO GRANDE DO SUL,188003046,188003046-RM-JUN-TG1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,SAO LOURENCO DO SUL,1.112
RAMAL,6000979148,SLO-4,188003046,,C2,HIERARQUIA,SUL,CAMAQUÃ,GERAL T1,2025-06-01,JUN,ANO ANTERIOR,1,6,23 kV,2025,SIM,RIO GRANDE DO SUL,188003046,188003046-RM-JUN-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,SAO LOURENCO DO SUL,1.112
BAIXA TENSÃO,6000880991,PAL2-213,149018396,,C2,HIERARQUIA,NORTE,PORTO ALEGRE,GERAL T1,2025-01-01,JAN,ANO ANTERIOR,1,1,"13,8 kV",2025,SIM,RIO GRANDE DO SUL,149018396,149018396-BT-JAN-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,PORTO ALEGRE 2,0.83
BAIXA TENSÃO,6000896180,PAL12-122,149004242,,SC,REINCIDÊNCIAS PLANTÃO,NORTE,PORTO ALEGRE,PATRUL,2025-02-01,FEV,ANO ANTERIOR,1,2,"13,8 kV",2025,NÃO,RIO GRANDE DO SUL,149004242,149004242-BT-FEV-PTL-ANO ANTERIOR,REINCIDÊNCIAS PLANTÃO,EQTL-RS,PORTO ALEGRE 12,0.83
BAIXA TENSÃO,6001140797,ATS-4,103349192,Instalacao Transformadora com Chave,C2,HIERARQUIA,NORTE,OSÓRIO,GERAL T1,2025-12-01,DEZ,ANO ANTERIOR,1,12,"13,8 kV",2025,SIM,RIO GRANDE DO SUL,103349192,103349192-BT-DEZ-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,ATLANTIDA SUL,0.531
BAIXA TENSÃO,6001034080,PAL15-01513,149005890,,C2,HIERARQUIA,NORTE,PORTO ALEGRE,GERAL T1,2025-08-01,AGO,ANO ANTERIOR,1,8,"13,8 kV",2025,SIM,RIO GRANDE DO SUL,149005890,149005890-BT-AGO-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,PORTO ALEGRE 15,0.83
ALIMENTADOR,6000929914,JGR-6,JGR-6,,C2,REGIONAL,SUL,PELOTAS,GERAL T1,2025-04-01,ABR,ANO ANTERIOR,1,4,23 kV,2025,SIM,RIO GRANDE DO SUL,JGR6,JGR6-AL-ABR-GT1-ANO ANTERIOR,REGIONAL,EQTL-RS,JAGUARAO,39.196
ALIMENTADOR,6001112283,JGR-6,JGR-6,,C2,HIERARQUIA,SUL,PELOTAS,GERAL T1,2025-11-01,NOV,ANO ANTERIOR,1,11,23 kV,2025,SIM,RIO GRANDE DO SUL,JGR6,JGR6-AL-NOV-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,JAGUARAO,39.196
RAMAL,6001054091,QUI-6,156001190,,C2,HIERARQUIA,SUL,RIO GRANDE,TERMO T1,2025-09-01,SET,ANO ANTERIOR,1,9,"13,8 kV",2025,SIM,RIO GRANDE DO SUL,156001190,156001190-RM-SET-TG1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,QUINTA,2.078
RAMAL,6001054145,QUI-6,156001190,,C2,HIERARQUIA,SUL,RIO GRANDE,GERAL T1,2025-09-01,SET,ANO ANTERIOR,1,9,"13,8 kV",2025,SIM,RIO GRANDE DO SUL,156001190,156001190-RM-SET-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,QUINTA,2.078
RAMAL,4224099629,PAL17-177,149000601,,C2,HIERARQUIA,NORTE,PORTO ALEGRE,GERAL T1,2025-11-01,NOV,ANO ANTERIOR,1,11,"13,8 kV",2025,SIM,RIO GRANDE DO SUL,149000601,149000601-RM-NOV-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,,2.148
BAIXA TENSÃO,4040795758,PAL14-149,149012405,,C2,HIERARQUIA,NORTE,PORTO ALEGRE,GERAL T1,2025-09-01,SET,ANO ANTERIOR,1,9,"13,8 kV",2025,SIM,RIO GRANDE DO SUL,149012405,149012405-BT-SET-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,,0.83
BAIXA TENSÃO,6001078630,PAL14-149,149012405,,C2,HIERARQUIA,NORTE,PORTO ALEGRE,GERAL T1,2025-09-01,SET,ANO ANTERIOR,1,9,"13,8 kV",2025,SIM,RIO GRANDE DO SUL,149012405,149012405-BT-SET-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,,0.83
RAMAL,6001112171,PEL5-512,144000287,,C2,HIERARQUIA,SUL,PELOTAS,GERAL T1,2025-11-01,NOV,ANO ANTERIOR,1,11,"13,8 kV",2025,SIM,RIO GRANDE DO SUL,144000287,144000287-RM-NOV-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,PELOTAS 5,0.681
RAMAL,6001112171,PEL5-512,144000287,,C2,HIERARQUIA,SUL,PELOTAS,GERAL T1,2025-11-01,NOV,ANO ANTERIOR,1,11,"13,8 kV",2025,SIM,RIO GRANDE DO SUL,144000287,144000287-RM-NOV-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,PELOTAS 5,0.681
BAIXA TENSÃO,6000896426,CSN-1,156003891,,SC,REINCIDÊNCIAS PLANTÃO,SUL,RIO GRANDE,PATRUL,2025-02-01,FEV,ANO ANTERIOR,1,2,"13,8 kV",2025,NÃO,RIO GRANDE DO SUL,156003891,156003891-BT-FEV-PTL-ANO ANTERIOR,REINCIDÊNCIAS PLANTÃO,EQTL-RS,CASSINO,0.732
BAIXA TENSÃO,6000896462,PEL2-211,144000112,,SC,REINCIDÊNCIAS PLANTÃO,SUL,PELOTAS,PATRUL,2025-02-01,FEV,ANO ANTERIOR,1,2,"13,8 kV",2025,NÃO,RIO GRANDE DO SUL,144000112,144000112-BT-FEV-PTL-ANO ANTERIOR,REINCIDÊNCIAS PLANTÃO,EQTL-RS,PELOTAS 2,3.264
BAIXA TENSÃO,6000896462,PEL2-211,144000112,,SC,REINCIDÊNCIAS PLANTÃO,SUL,PELOTAS,PATRUL,2025-02-01,FEV,ANO ANTERIOR,1,2,"13,8 kV",2025,NÃO,RIO GRANDE DO SUL,144000112,144000112-BT-FEV-PTL-ANO ANTERIOR,REINCIDÊNCIAS PLANTÃO,EQTL-RS,PELOTAS 2,3.264
BAIXA TENSÃO,6000929438,PEL2-29,144000299,,C2,HIERARQUIA,SUL,PELOTAS,GERAL T1,2025-04-01,ABR,ANO ANTERIOR,1,4,"13,8 kV",2025,SIM,RIO GRANDE DO SUL,144000299,144000299-BT-ABR-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,PELOTAS 2,0.662
BAIXA TENSÃO,6000929438,PEL2-29,144000299,,C2,HIERARQUIA,SUL,PELOTAS,GERAL T1,2025-04-01,ABR,ANO ANTERIOR,1,4,"13,8 kV",2025,SIM,RIO GRANDE DO SUL,144000299,144000299-BT-ABR-GT1-ANO ANTERIOR,HIERARQUIA,EQTL-RS,PELOTAS 2,0.662
